cutoff,candidate,target,horizon,model,mape
2025-04-18 00:00:00,half_life_14d,generator_all,4,ema,0.03216532311399587
2025-04-18 00:00:00,half_life_14d,generator_all,4,seasonal,0.13943818201085725
2025-04-18 00:00:00,half_life_14d,generator_all,4,lgb_residual,0.02590415912352743
2025-04-18 00:00:00,half_life_14d,generator_all,4,cat_residual,0.026014977059034092
2025-04-18 00:00:00,half_life_14d,generator_all,4,learned_mean,0.02590256571834516
2025-04-18 00:00:00,half_life_14d,generator_all,5,persistence,0.03331955650529873
2025-04-18 00:00:00,half_life_14d,generator_all,5,ema,0.03643765040378829
2025-04-18 00:00:00,half_life_14d,generator_all,5,seasonal,0.14007491930666063
2025-04-18 00:00:00,half_life_14d,generator_all,5,lgb_residual,0.03160022472706192
2025-04-18 00:00:00,half_life_14d,generator_all,5,cat_residual,0.03166970696005524
2025-04-18 00:00:00,half_life_14d,generator_all,5,learned_mean,0.0316062839122909
2025-04-18 00:00:00,half_life_14d,generator_all,6,persistence,0.037470871292010516
2025-04-18 00:00:00,half_life_14d,generator_all,6,ema,0.04033840168095113
2025-04-18 00:00:00,half_life_14d,generator_all,6,seasonal,0.14081436595559269
2025-04-18 00:00:00,half_life_14d,generator_all,6,lgb_residual,0.03607415791032728
2025-04-18 00:00:00,half_life_14d,generator_all,6,cat_residual,0.03488127081741451
2025-04-18 00:00:00,half_life_14d,generator_all,6,learned_mean,0.03524670908406092
2025-04-18 00:00:00,half_life_14d,generator_all,7,persistence,0.041090605716917195
2025-04-18 00:00:00,half_life_14d,generator_all,7,ema,0.043966311855655305
2025-04-18 00:00:00,half_life_14d,generator_all,7,seasonal,0.14160755137078165
2025-04-18 00:00:00,half_life_14d,generator_all,7,lgb_residual,0.039428726403843845
2025-04-18 00:00:00,half_life_14d,generator_all,7,cat_residual,0.03895873093975254
2025-04-18 00:00:00,half_life_14d,generator_all,7,learned_mean,0.03905012254591899
2025-04-18 00:00:00,half_life_14d,generator_all,8,persistence,0.04463086453313329
2025-04-18 00:00:00,half_life_14d,generator_all,8,ema,0.04725330877801536
2025-04-18 00:00:00,half_life_14d,generator_all,8,seasonal,0.1426808850891005
2025-04-18 00:00:00,half_life_14d,generator_all,8,lgb_residual,0.04322890120240771
2025-04-18 00:00:00,half_life_14d,generator_all,8,cat_residual,0.04252660342645117
2025-04-18 00:00:00,half_life_14d,generator_all,8,learned_mean,0.04276148572690336
2025-04-18 00:00:00,half_life_14d,generator_all,12,persistence,0.05519852633664853
