target,horizon,model,mape,scored,cutoff
generator_all,48,seasonal,0.198468698395268,192,2025-04-18 00:00:00
generator_all,64,seasonal,0.2177641009549622,192,2025-04-18 00:00:00
generator_all,72,seasonal,0.2250815665162679,192,2025-04-18 00:00:00
generator_all,96,seasonal,0.2195812733844803,192,2025-04-18 00:00:00
generator_1,1,lgb_residual,0.023922569836164486,192,2025-04-18 00:00:00
generator_1,2,lgb_residual,0.034292214497205785,192,2025-04-18 00:00:00
generator_1,3,lgb_residual,0.040225493808429484,192,2025-04-18 00:00:00
generator_1,4,lgb_residual,0.048033381096537375,192,2025-04-18 00:00:00
generator_1,5,lgb_residual,0.055706234696000355,192,2025-04-18 00:00:00
generator_1,6,lgb_residual,0.06266672843174616,192,2025-04-18 00:00:00
generator_1,7,lgb_residual,0.06824772998345992,192,2025-04-18 00:00:00
generator_1,8,lgb_residual,0.07262636829520563,192,2025-04-18 00:00:00
generator_1,12,lgb_residual,0.08590365088214628,192,2025-04-18 00:00:00
generator_1,16,lgb_residual,0.10378548972385797,192,2025-04-18 00:00:00
generator_1,24,lgb_residual,0.12415286279093195,192,2025-04-18 00:00:00
generator_1,32,lgb_residual,0.13858636350108736,192,2025-04-18 00:00:00
generator_1,48,lgb_residual,0.18171817225513198,192,2025-04-18 00:00:00
generator_1,64,lgb_residual,0.2101021093803499,192,2025-04-18 00:00:00
generator_1,72,lgb_residual,0.23514935771766088,192,2025-04-18 00:00:00
generator_1,96,lgb_residual,0.2638699876890879,192,2025-04-18 00:00:00
generator_all,1,lgb_residual,0.011783886446850363,192,2025-04-18 00:00:00
generator_all,2,lgb_residual,0.017701802195010222,192,2025-04-18 00:00:00
generator_all,3,lgb_residual,0.021584818074472958,192,2025-04-18 00:00:00
generator_all,4,lgb_residual,0.026402448018917574,192,2025-04-18 00:00:00
generator_all,5,lgb_residual,0.03177895121137466,192,2025-04-18 00:00:00
generator_all,6,lgb_residual,0.03504145783902855,192,2025-04-18 00:00:00
generator_all,7,lgb_residual,0.03849259318601946,192,2025-04-18 00:00:00
generator_all,8,lgb_residual,0.0417944000745362,192,2025-04-18 00:00:00
generator_all,12,lgb_residual,0.05287541247372126,192,2025-04-18 00:00:00
generator_all,16,lgb_residual,0.062020644514019396,192,2025-04-18 00:00:00
generator_all,24,lgb_residual,0.078397272135026,192,2025-04-18 00:00:00
generator_all,32,lgb_residual,0.09625310706707348,192,2025-04-18 00:00:00
generator_all,48,lgb_residual,0.1408447855134964,192,2025-04-18 00:00:00
generator_all,64,lgb_residual,0.1915475021830316,192,2025-04-18 00:00:00
generator_all,72,lgb_residual,0.22875919860969643,192,2025-04-18 00:00:00
generator_all,96,lgb_residual,0.22911691732256323,192,2025-04-18 00:00:00
generator_1,1,cat_residual,0.024125872723667886,192,2025-04-18 00:00:00
generator_1,2,cat_residual,0.03408798934605354,192,2025-04-18 00:00:00
generator_1,3,cat_residual,0.04023733710440258,192,2025-04-18 00:00:00
generator_1,4,cat_residual,0.04790027364614103,192,2025-04-18 00:00:00
generator_1,5,cat_residual,0.05493760856444782,192,2025-04-18 00:00:00
generator_1,6,cat_residual,0.061741034425651854,192,2025-04-18 00:00:00
generator_1,7,cat_residual,0.06798253683323051,192,2025-04-18 00:00:00
generator_1,8,cat_residual,0.07251098015774739,192,2025-04-18 00:00:00
generator_1,12,cat_residual,0.08603660538500779,192,2025-04-18 00:00:00
generator_1,16,cat_residual,0.10269235429083202,192,2025-04-18 00:00:00
generator_1,24,cat_residual,0.1263966133697172,192,2025-04-18 00:00:00
generator_1,32,cat_residual,0.1339544089234611,192,2025-04-18 00:00:00
generator_1,48,cat_residual,0.17670933672607889,192,2025-04-18 00:00:00
generator_1,64,cat_residual,0.21164118700198276,192,2025-04-18 00:00:00
generator_1,72,cat_residual,0.2231695609237695,192,2025-04-18 00:00:00
generator_1,96,cat_residual,0.24455180995221415,192,2025-04-18 00:00:00
generator_all,1,cat_residual,0.011961875658803666,192,2025-04-18 00:00:00
generator_all,2,cat_residual,0.017639631800098202,192,2025-04-18 00:00:00
generator_all,3,cat_residual,0.02164736783647016,192,2025-04-18 00:00:00
generator_all,4,cat_residual,0.027072543642286544,192,2025-04-18 00:00:00
generator_all,5,cat_residual,0.03192289193214732,192,2025-04-18 00:00:00
generator_all,6,cat_residual,0.0374630560464177,192,2025-04-18 00:00:00
generator_all,7,cat_residual,0.03881694435817528,192,2025-04-18 00:00:00
generator_all,8,cat_residual,0.044308214965348765,192,2025-04-18 00:00:00
generator_all,12,cat_residual,0.052283217147502004,192,2025-04-18 00:00:00
generator_all,16,cat_residual,0.06373952035840542,192,2025-04-18 00:00:00
generator_all,24,cat_residual,0.08631249660129205,192,2025-04-18 00:00:00
generator_all,32,cat_residual,0.10141583141003054,192,2025-04-18 00:00:00
generator_all,48,cat_residual,0.15427409068821316,192,2025-04-18 00:00:00
generator_all,64,cat_residual,0.179071372509933,192,2025-04-18 00:00:00
generator_all,72,cat_residual,0.20045072367882347,192,2025-04-18 00:00:00
generator_all,96,cat_residual,0.22090146395218388,192,2025-04-18 00:00:00
